   Elapsed time	   MLII	     V5
       0:45.622	 -0.335	 -0.190
       0:45.625	 -0.330	 -0.210
       0:45.628	 -0.350	 -0.220
       0:45.631	 -0.370	 -0.210
       0:45.633	 -0.360	 -0.210
       0:45.636	 -0.355	 -0.205
       0:45.639	 -0.360	 -0.205
       0:45.642	 -0.365	 -0.215
       0:45.644	 -0.375	 -0.220
       0:45.647	 -0.380	 -0.215
       0:45.650	 -0.360	 -0.210
       0:45.653	 -0.360	 -0.205
       0:45.656	 -0.365	 -0.220
       0:45.658	 -0.365	 -0.225
       0:45.661	 -0.375	 -0.225
       0:45.664	 -0.380	 -0.215
       0:45.667	 -0.370	 -0.215
       0:45.669	 -0.380	 -0.210
       0:45.672	 -0.375	 -0.215
       0:45.675	 -0.375	 -0.220
       0:45.678	 -0.390	 -0.240
       0:45.681	 -0.385	 -0.230
       0:45.683	 -0.375	 -0.225
       0:45.686	 -0.380	 -0.245
       0:45.689	 -0.385	 -0.280
       0:45.692	 -0.415	 -0.305
       0:45.694	 -0.470	 -0.345
       0:45.697	 -0.505	 -0.375
       0:45.700	 -0.520	 -0.370
       0:45.703	 -0.535	 -0.320
       0:45.706	 -0.575	 -0.215
       0:45.708	 -0.595	 -0.085
       0:45.711	 -0.530	  0.035
       0:45.714	 -0.415	  0.130
       0:45.717	 -0.250	  0.255
       0:45.719	 -0.065	  0.365
       0:45.722	  0.165	  0.480
       0:45.725	  0.440	  0.580
       0:45.728	  0.670	  0.665
       0:45.731	  0.840	  0.725
       0:45.733	  0.935	  0.680
       0:45.736	  0.990	  0.480
       0:45.739	  0.910	  0.125
       0:45.742	  0.690	 -0.165
       0:45.744	  0.380	 -0.325
       0:45.747	  0.000	 -0.315
       0:45.750	 -0.305	 -0.270
       0:45.753	 -0.475	 -0.255
       0:45.756	 -0.515	 -0.260
       0:45.758	 -0.505	 -0.260
       0:45.761	 -0.470	 -0.260
       0:45.764	 -0.445	 -0.255
       0:45.767	 -0.415	 -0.260
       0:45.769	 -0.415	 -0.250
       0:45.772	 -0.420	 -0.255
       0:45.775	 -0.420	 -0.260
       0:45.778	 -0.425	 -0.270
       0:45.781	 -0.435	 -0.265
       0:45.783	 -0.415	 -0.250
       0:45.786	 -0.410	 -0.250
       0:45.789	 -0.410	 -0.255
       0:45.792	 -0.415	 -0.260
       0:45.794	 -0.415	 -0.280
       0:45.797	 -0.420	 -0.260
       0:45.800	 -0.410	 -0.255
       0:45.803	 -0.410	 -0.255
       0:45.806	 -0.400	 -0.260
       0:45.808	 -0.410	 -0.265
       0:45.811	 -0.425	 -0.285
       0:45.814	 -0.435	 -0.265
       0:45.817	 -0.420	 -0.245
       0:45.819	 -0.415	 -0.250
       0:45.822	 -0.405	 -0.255
       0:45.825	 -0.410	 -0.265
       0:45.828	 -0.430	 -0.265
       0:45.831	 -0.425	 -0.270
       0:45.833	 -0.425	 -0.260
       0:45.836	 -0.400	 -0.255
       0:45.839	 -0.415	 -0.245
       0:45.842	 -0.410	 -0.255
       0:45.844	 -0.415	 -0.275
       0:45.847	 -0.425	 -0.260
       0:45.850	 -0.415	 -0.260
       0:45.853	 -0.405	 -0.240
       0:45.856	 -0.405	 -0.250
       0:45.858	 -0.410	 -0.255
       0:45.861	 -0.410	 -0.265
       0:45.864	 -0.410	 -0.250
       0:45.867	 -0.410	 -0.245
       0:45.869	 -0.390	 -0.250
       0:45.872	 -0.385	 -0.265
       0:45.875	 -0.390	 -0.260
       0:45.878	 -0.405	 -0.270
       0:45.881	 -0.410	 -0.260
       0:45.883	 -0.395	 -0.250
       0:45.886	 -0.390	 -0.250
       0:45.889	 -0.395	 -0.250
       0:45.892	 -0.405	 -0.270
       0:45.894	 -0.400	 -0.270
       0:45.897	 -0.405	 -0.270
       0:45.900	 -0.410	 -0.265
       0:45.903	 -0.395	 -0.260
       0:45.906	 -0.390	 -0.265
       0:45.908	 -0.395	 -0.275
       0:45.911	 -0.400	 -0.280
       0:45.914	 -0.405	 -0.275
       0:45.917	 -0.400	 -0.275
       0:45.919	 -0.390	 -0.285
       0:45.922	 -0.390	 -0.285
       0:45.925	 -0.405	 -0.310
       0:45.928	 -0.405	 -0.315
       0:45.931	 -0.415	 -0.310
       0:45.933	 -0.400	 -0.290
       0:45.936	 -0.390	 -0.305
       0:45.939	 -0.395	 -0.320
       0:45.942	 -0.400	 -0.320
       0:45.944	 -0.415	 -0.340
       0:45.947	 -0.410	 -0.340
       0:45.950	 -0.390	 -0.335
       0:45.953	 -0.385	 -0.325
       0:45.956	 -0.400	 -0.335
       0:45.958	 -0.400	 -0.355
       0:45.961	 -0.420	 -0.375
       0:45.964	 -0.405	 -0.360
       0:45.967	 -0.400	 -0.365
       0:45.969	 -0.400	 -0.365
       0:45.972	 -0.395	 -0.365
       0:45.975	 -0.400	 -0.370
       0:45.978	 -0.420	 -0.395
       0:45.981	 -0.435	 -0.390
       0:45.983	 -0.415	 -0.385
       0:45.986	 -0.395	 -0.390
       0:45.989	 -0.400	 -0.400
       0:45.992	 -0.420	 -0.415
       0:45.994	 -0.425	 -0.410
       0:45.997	 -0.420	 -0.395
       0:46.000	 -0.415	 -0.380
       0:46.003	 -0.400	 -0.370
       0:46.006	 -0.405	 -0.380
       0:46.008	 -0.415	 -0.390
       0:46.011	 -0.420	 -0.395
       0:46.014	 -0.420	 -0.375
       0:46.017	 -0.405	 -0.370
       0:46.019	 -0.405	 -0.350
       0:46.022	 -0.395	 -0.330
       0:46.025	 -0.395	 -0.325
       0:46.028	 -0.395	 -0.325
       0:46.031	 -0.395	 -0.310
       0:46.033	 -0.385	 -0.285
       0:46.036	 -0.375	 -0.275
       0:46.039	 -0.370	 -0.285
       0:46.042	 -0.355	 -0.275
       0:46.044	 -0.370	 -0.270
       0:46.047	 -0.360	 -0.250
       0:46.050	 -0.345	 -0.230
       0:46.053	 -0.335	 -0.225
       0:46.056	 -0.320	 -0.220
       0:46.058	 -0.335	 -0.230
       0:46.061	 -0.335	 -0.230
       0:46.064	 -0.340	 -0.225
       0:46.067	 -0.325	 -0.215
       0:46.069	 -0.320	 -0.195
       0:46.072	 -0.315	 -0.195
       0:46.075	 -0.325	 -0.215
       0:46.078	 -0.335	 -0.210
       0:46.081	 -0.335	 -0.215
       0:46.083	 -0.315	 -0.210
       0:46.086	 -0.325	 -0.210
       0:46.089	 -0.320	 -0.205
       0:46.092	 -0.330	 -0.220
       0:46.094	 -0.330	 -0.215
       0:46.097	 -0.335	 -0.215
       0:46.100	 -0.330	 -0.210
       0:46.103	 -0.320	 -0.215
       0:46.106	 -0.330	 -0.215
       0:46.108	 -0.320	 -0.225
       0:46.111	 -0.325	 -0.240
       0:46.114	 -0.325	 -0.225
       0:46.117	 -0.330	 -0.215
       0:46.119	 -0.320	 -0.220
       0:46.122	 -0.320	 -0.210
       0:46.125	 -0.325	 -0.220
       0:46.128	 -0.335	 -0.225
       0:46.131	 -0.340	 -0.235
       0:46.133	 -0.330	 -0.225
       0:46.136	 -0.320	 -0.230
       0:46.139	 -0.330	 -0.235
       0:46.142	 -0.355	 -0.235
       0:46.144	 -0.360	 -0.235
       0:46.147	 -0.360	 -0.240
       0:46.150	 -0.355	 -0.240
       0:46.153	 -0.350	 -0.240
       0:46.156	 -0.355	 -0.235
       0:46.158	 -0.350	 -0.240
       0:46.161	 -0.365	 -0.240
       0:46.164	 -0.360	 -0.230
       0:46.167	 -0.370	 -0.230
       0:46.169	 -0.355	 -0.235
       0:46.172	 -0.365	 -0.240
       0:46.175	 -0.365	 -0.255
       0:46.178	 -0.365	 -0.270
       0:46.181	 -0.385	 -0.265
       0:46.183	 -0.375	 -0.250
       0:46.186	 -0.370	 -0.240
       0:46.189	 -0.360	 -0.245
       0:46.192	 -0.365	 -0.255
       0:46.194	 -0.375	 -0.265
       0:46.197	 -0.390	 -0.260
       0:46.200	 -0.385	 -0.255
       0:46.203	 -0.380	 -0.240
       0:46.206	 -0.375	 -0.250
       0:46.208	 -0.385	 -0.260
       0:46.211	 -0.395	 -0.270
       0:46.214	 -0.390	 -0.270
       0:46.217	 -0.395	 -0.255
       0:46.219	 -0.375	 -0.260
       0:46.222	 -0.390	 -0.260
       0:46.225	 -0.385	 -0.260
       0:46.228	 -0.400	 -0.255
       0:46.231	 -0.390	 -0.265
       0:46.233	 -0.380	 -0.260
       0:46.236	 -0.365	 -0.250
       0:46.239	 -0.365	 -0.255
       0:46.242	 -0.375	 -0.260
       0:46.244	 -0.375	 -0.270
       0:46.247	 -0.385	 -0.260
       0:46.250	 -0.385	 -0.245
       0:46.253	 -0.365	 -0.245
       0:46.256	 -0.365	 -0.245
       0:46.258	 -0.375	 -0.270
       0:46.261	 -0.400	 -0.270
       0:46.264	 -0.390	 -0.275
       0:46.267	 -0.380	 -0.255
       0:46.269	 -0.370	 -0.255
       0:46.272	 -0.375	 -0.250
       0:46.275	 -0.385	 -0.270
       0:46.278	 -0.395	 -0.275
       0:46.281	 -0.390	 -0.255
       0:46.283	 -0.390	 -0.260
       0:46.286	 -0.385	 -0.250
       0:46.289	 -0.390	 -0.255
       0:46.292	 -0.385	 -0.270
       0:46.294	 -0.385	 -0.275
       0:46.297	 -0.390	 -0.260
       0:46.300	 -0.390	 -0.245
       0:46.303	 -0.365	 -0.230
       0:46.306	 -0.355	 -0.245
       0:46.308	 -0.365	 -0.265
       0:46.311	 -0.370	 -0.270
       0:46.314	 -0.375	 -0.270
       0:46.317	 -0.375	 -0.260
       0:46.319	 -0.365	 -0.260
       0:46.322	 -0.370	 -0.255
       0:46.325	 -0.355	 -0.270
       0:46.328	 -0.345	 -0.275
       0:46.331	 -0.330	 -0.260
       0:46.333	 -0.320	 -0.255
       0:46.336	 -0.300	 -0.245
       0:46.339	 -0.300	 -0.240
       0:46.342	 -0.320	 -0.245
       0:46.344	 -0.325	 -0.260
       0:46.347	 -0.310	 -0.250
       0:46.350	 -0.305	 -0.225
       0:46.353	 -0.290	 -0.220
       0:46.356	 -0.275	 -0.235
       0:46.358	 -0.275	 -0.255
       0:46.361	 -0.290	 -0.245
       0:46.364	 -0.285	 -0.250
       0:46.367	 -0.275	 -0.225
       0:46.369	 -0.280	 -0.225
       0:46.372	 -0.285	 -0.225
       0:46.375	 -0.300	 -0.215
       0:46.378	 -0.300	 -0.225
       0:46.381	 -0.295	 -0.230
       0:46.383	 -0.275	 -0.210
       0:46.386	 -0.275	 -0.210
       0:46.389	 -0.290	 -0.215
       0:46.392	 -0.300	 -0.225
       0:46.394	 -0.295	 -0.245
       0:46.397	 -0.290	 -0.240
       0:46.400	 -0.265	 -0.235
       0:46.403	 -0.280	 -0.235
       0:46.406	 -0.310	 -0.245
       0:46.408	 -0.335	 -0.250
       0:46.411	 -0.355	 -0.265
       0:46.414	 -0.380	 -0.255
       0:46.417	 -0.395	 -0.260
       0:46.419	 -0.380	 -0.265
       0:46.422	 -0.400	 -0.270
       0:46.425	 -0.410	 -0.270
       0:46.428	 -0.415	 -0.275
       0:46.431	 -0.415	 -0.285
       0:46.433	 -0.405	 -0.270
       0:46.436	 -0.385	 -0.270
       0:46.439	 -0.400	 -0.280
       0:46.442	 -0.405	 -0.280
       0:46.444	 -0.425	 -0.280
       0:46.447	 -0.410	 -0.275
       0:46.450	 -0.395	 -0.270
       0:46.453	 -0.375	 -0.270
       0:46.456	 -0.385	 -0.270
       0:46.458	 -0.395	 -0.280
       0:46.461	 -0.400	 -0.285
       0:46.464	 -0.400	 -0.285
       0:46.467	 -0.390	 -0.280
       0:46.469	 -0.390	 -0.280
       0:46.472	 -0.390	 -0.280
       0:46.475	 -0.400	 -0.290
       0:46.478	 -0.410	 -0.315
       0:46.481	 -0.410	 -0.305
       0:46.483	 -0.410	 -0.295
       0:46.486	 -0.425	 -0.275
       0:46.489	 -0.425	 -0.285
       0:46.492	 -0.420	 -0.305
       0:46.494	 -0.440	 -0.325
       0:46.497	 -0.445	 -0.345
       0:46.500	 -0.455	 -0.360
       0:46.503	 -0.480	 -0.380
       0:46.506	 -0.505	 -0.410
       0:46.508	 -0.530	 -0.430
       0:46.511	 -0.565	 -0.405
       0:46.514	 -0.620	 -0.305
       0:46.517	 -0.630	 -0.195
       0:46.519	 -0.585	 -0.115
       0:46.522	 -0.490	 -0.050
       0:46.525	 -0.370	 -0.005
       0:46.528	 -0.250	  0.075
       0:46.531	 -0.080	  0.200
       0:46.533	  0.180	  0.330
       0:46.536	  0.455	  0.400
       0:46.539	  0.650	  0.355
       0:46.542	  0.765	  0.135
       0:46.544	  0.735	 -0.185
       0:46.547	  0.540	 -0.405
       0:46.550	  0.195	 -0.455
       0:46.553	 -0.135	 -0.410
       0:46.556	 -0.385	 -0.355
       0:46.558	 -0.525	 -0.340
       0:46.561	 -0.565	 -0.340
       0:46.564	 -0.530	 -0.335
       0:46.567	 -0.490	 -0.325
       0:46.569	 -0.465	 -0.310
       0:46.572	 -0.455	 -0.330
       0:46.575	 -0.460	 -0.335
       0:46.578	 -0.470	 -0.330
       0:46.581	 -0.465	 -0.330
       0:46.583	 -0.460	 -0.310
       0:46.586	 -0.445	 -0.310
       0:46.589	 -0.435	 -0.300
       0:46.592	 -0.440	 -0.305
       0:46.594	 -0.440	 -0.325
       0:46.597	 -0.450	 -0.320
       0:46.600	 -0.455	 -0.310
       0:46.603	 -0.445	 -0.310
       0:46.606	 -0.455	 -0.325
       0:46.608	 -0.460	 -0.325
       0:46.611	 -0.455	 -0.325
       0:46.614	 -0.460	 -0.310
       0:46.617	 -0.445	 -0.295
       0:46.619	 -0.435	 -0.315
       0:46.622	 -0.440	 -0.320
       0:46.625	 -0.450	 -0.335
       0:46.628	 -0.455	 -0.330
       0:46.631	 -0.450	 -0.325
       0:46.633	 -0.460	 -0.310
       0:46.636	 -0.445	 -0.300
       0:46.639	 -0.450	 -0.300
       0:46.642	 -0.450	 -0.315
       0:46.644	 -0.455	 -0.335
       0:46.647	 -0.470	 -0.315
       0:46.650	 -0.460	 -0.300
       0:46.653	 -0.455	 -0.290
       0:46.656	 -0.445	 -0.295
       0:46.658	 -0.460	 -0.315
       0:46.661	 -0.455	 -0.320
       0:46.664	 -0.455	 -0.305
       0:46.667	 -0.455	 -0.305
       0:46.669	 -0.460	 -0.310
       0:46.672	 -0.465	 -0.315
       0:46.675	 -0.465	 -0.315
       0:46.678	 -0.475	 -0.320
       0:46.681	 -0.465	 -0.305
       0:46.683	 -0.450	 -0.310
       0:46.686	 -0.445	 -0.300
       0:46.689	 -0.445	 -0.300
       0:46.692	 -0.455	 -0.310
       0:46.694	 -0.460	 -0.325
       0:46.697	 -0.455	 -0.310
       0:46.700	 -0.455	 -0.300
       0:46.703	 -0.440	 -0.300
       0:46.706	 -0.440	 -0.285
       0:46.708	 -0.450	 -0.305
       0:46.711	 -0.455	 -0.305
       0:46.714	 -0.460	 -0.310
       0:46.717	 -0.445	 -0.315
       0:46.719	 -0.435	 -0.310
       0:46.722	 -0.445	 -0.325
       0:46.725	 -0.455	 -0.335
       0:46.728	 -0.465	 -0.335
       0:46.731	 -0.485	 -0.325
       0:46.733	 -0.475	 -0.320
       0:46.736	 -0.455	 -0.310
       0:46.739	 -0.445	 -0.320
       0:46.742	 -0.445	 -0.330
       0:46.744	 -0.450	 -0.345
       0:46.747	 -0.455	 -0.345
       0:46.750	 -0.450	 -0.325
       0:46.753	 -0.435	 -0.315
       0:46.756	 -0.445	 -0.335
       0:46.758	 -0.450	 -0.360
       0:46.761	 -0.450	 -0.380
       0:46.764	 -0.460	 -0.365
       0:46.767	 -0.450	 -0.350
       0:46.769	 -0.440	 -0.365
       0:46.772	 -0.445	 -0.370
       0:46.775	 -0.460	 -0.390
       0:46.778	 -0.475	 -0.390
       0:46.781	 -0.475	 -0.390
       0:46.783	 -0.465	 -0.390
       0:46.786	 -0.460	 -0.390
       0:46.789	 -0.470	 -0.405
       0:46.792	 -0.480	 -0.415
       0:46.794	 -0.500	 -0.415
       0:46.797	 -0.500	 -0.420
       0:46.800	 -0.485	 -0.400
       0:46.803	 -0.485	 -0.405
       0:46.806	 -0.485	 -0.425
       0:46.808	 -0.490	 -0.445
       0:46.811	 -0.495	 -0.455
       0:46.814	 -0.505	 -0.455
       0:46.817	 -0.490	 -0.440
       0:46.819	 -0.500	 -0.435
       0:46.822	 -0.505	 -0.430
       0:46.825	 -0.505	 -0.445
       0:46.828	 -0.510	 -0.435
       0:46.831	 -0.515	 -0.445
       0:46.833	 -0.505	 -0.435
       0:46.836	 -0.500	 -0.425
       0:46.839	 -0.495	 -0.430
       0:46.842	 -0.505	 -0.420
       0:46.844	 -0.500	 -0.410
       0:46.847	 -0.500	 -0.385
       0:46.850	 -0.480	 -0.365
       0:46.853	 -0.455	 -0.345
       0:46.856	 -0.425	 -0.350
       0:46.858	 -0.425	 -0.345
       0:46.861	 -0.415	 -0.340
       0:46.864	 -0.405	 -0.345
       0:46.867	 -0.395	 -0.330
       0:46.869	 -0.380	 -0.305
       0:46.872	 -0.385	 -0.290
       0:46.875	 -0.380	 -0.305
       0:46.878	 -0.385	 -0.295
       0:46.881	 -0.395	 -0.280
       0:46.883	 -0.385	 -0.280
       0:46.886	 -0.370	 -0.275
       0:46.889	 -0.355	 -0.275
       0:46.892	 -0.355	 -0.285
       0:46.894	 -0.370	 -0.295
       0:46.897	 -0.370	 -0.270
       0:46.900	 -0.355	 -0.245
       0:46.903	 -0.345	 -0.255
       0:46.906	 -0.340	 -0.255
       0:46.908	 -0.345	 -0.280
       0:46.911	 -0.340	 -0.285
       0:46.914	 -0.345	 -0.270
       0:46.917	 -0.340	 -0.260
       0:46.919	 -0.335	 -0.260
       0:46.922	 -0.350	 -0.260
       0:46.925	 -0.350	 -0.275
       0:46.928	 -0.350	 -0.280
       0:46.931	 -0.355	 -0.270
       0:46.933	 -0.340	 -0.265
       0:46.936	 -0.335	 -0.255
       0:46.939	 -0.345	 -0.260
       0:46.942	 -0.335	 -0.275
       0:46.944	 -0.335	 -0.280
       0:46.947	 -0.335	 -0.285
       0:46.950	 -0.325	 -0.270
       0:46.953	 -0.315	 -0.265
       0:46.956	 -0.320	 -0.285
       0:46.958	 -0.340	 -0.295
       0:46.961	 -0.350	 -0.300
       0:46.964	 -0.350	 -0.285
       0:46.967	 -0.350	 -0.285
       0:46.969	 -0.335	 -0.285
       0:46.972	 -0.350	 -0.280
       0:46.975	 -0.365	 -0.285
       0:46.978	 -0.365	 -0.305
       0:46.981	 -0.370	 -0.300
       0:46.983	 -0.370	 -0.275
       0:46.986	 -0.355	 -0.290
       0:46.989	 -0.355	 -0.290
       0:46.992	 -0.360	 -0.300
       0:46.994	 -0.370	 -0.295
       0:46.997	 -0.370	 -0.285
       0:47.000	 -0.370	 -0.290
       0:47.003	 -0.355	 -0.285
       0:47.006	 -0.355	 -0.295
       0:47.008	 -0.355	 -0.295
       0:47.011	 -0.380	 -0.310
       0:47.014	 -0.370	 -0.295
       0:47.017	 -0.365	 -0.285
       0:47.019	 -0.350	 -0.285
       0:47.022	 -0.350	 -0.285
       0:47.025	 -0.365	 -0.305
       0:47.028	 -0.360	 -0.310
       0:47.031	 -0.375	 -0.295
       0:47.033	 -0.365	 -0.295
       0:47.036	 -0.360	 -0.285
       0:47.039	 -0.360	 -0.290
       0:47.042	 -0.380	 -0.300
       0:47.044	 -0.390	 -0.310
       0:47.047	 -0.385	 -0.300
       0:47.050	 -0.380	 -0.290
       0:47.053	 -0.375	 -0.300
       0:47.056	 -0.375	 -0.305
       0:47.058	 -0.385	 -0.300
       0:47.061	 -0.395	 -0.310
       0:47.064	 -0.405	 -0.305
       0:47.067	 -0.385	 -0.295
       0:47.069	 -0.365	 -0.285
       0:47.072	 -0.380	 -0.290
       0:47.075	 -0.385	 -0.295
       0:47.078	 -0.375	 -0.310
       0:47.081	 -0.375	 -0.305
       0:47.083	 -0.370	 -0.300
       0:47.086	 -0.360	 -0.295
       0:47.089	 -0.360	 -0.300
       0:47.092	 -0.370	 -0.300
       0:47.094	 -0.380	 -0.300
       0:47.097	 -0.380	 -0.290
       0:47.100	 -0.370	 -0.280
       0:47.103	 -0.355	 -0.280
       0:47.106	 -0.365	 -0.285
       0:47.108	 -0.370	 -0.300
       0:47.111	 -0.380	 -0.310
       0:47.114	 -0.380	 -0.290
       0:47.117	 -0.375	 -0.285
       0:47.119	 -0.365	 -0.280
       0:47.122	 -0.370	 -0.285
       0:47.125	 -0.385	 -0.295
       0:47.128	 -0.400	 -0.305
       0:47.131	 -0.390	 -0.305
       0:47.133	 -0.385	 -0.290
       0:47.136	 -0.365	 -0.295
       0:47.139	 -0.365	 -0.295
       0:47.142	 -0.385	 -0.305
       0:47.144	 -0.380	 -0.305
       0:47.147	 -0.385	 -0.300
       0:47.150	 -0.385	 -0.290
       0:47.153	 -0.365	 -0.290
       0:47.156	 -0.360	 -0.290
       0:47.158	 -0.355	 -0.305
       0:47.161	 -0.350	 -0.300
       0:47.164	 -0.350	 -0.295
       0:47.167	 -0.320	 -0.280
       0:47.169	 -0.310	 -0.270
       0:47.172	 -0.300	 -0.290
       0:47.175	 -0.305	 -0.280
       0:47.178	 -0.305	 -0.300
       0:47.181	 -0.305	 -0.285
       0:47.183	 -0.290	 -0.265
       0:47.186	 -0.275	 -0.255
       0:47.189	 -0.285	 -0.245
       0:47.192	 -0.275	 -0.265
       0:47.194	 -0.270	 -0.270
       0:47.197	 -0.270	 -0.255
       0:47.200	 -0.265	 -0.255
       0:47.203	 -0.255	 -0.260
       0:47.206	 -0.265	 -0.255
       0:47.208	 -0.285	 -0.250
       0:47.211	 -0.285	 -0.250
       0:47.214	 -0.300	 -0.235
       0:47.217	 -0.295	 -0.225
       0:47.219	 -0.280	 -0.230
       0:47.222	 -0.275	 -0.245
       0:47.225	 -0.290	 -0.245
       0:47.228	 -0.305	 -0.250
       0:47.231	 -0.310	 -0.250
       0:47.233	 -0.280	 -0.235
       0:47.236	 -0.245	 -0.250
       0:47.239	 -0.250	 -0.245
       0:47.242	 -0.275	 -0.260
       0:47.244	 -0.300	 -0.265
       0:47.247	 -0.325	 -0.270
       0:47.250	 -0.335	 -0.260
       0:47.253	 -0.345	 -0.270
       0:47.256	 -0.360	 -0.265
       0:47.258	 -0.360	 -0.285
       0:47.261	 -0.370	 -0.290
       0:47.264	 -0.385	 -0.275
       0:47.267	 -0.390	 -0.265
       0:47.269	 -0.385	 -0.265
       0:47.272	 -0.385	 -0.270
       0:47.275	 -0.385	 -0.275
       0:47.278	 -0.390	 -0.275
       0:47.281	 -0.400	 -0.285
       0:47.283	 -0.405	 -0.265
       0:47.286	 -0.395	 -0.265
       0:47.289	 -0.385	 -0.265
       0:47.292	 -0.395	 -0.270
       0:47.294	 -0.400	 -0.285
       0:47.297	 -0.410	 -0.280
       0:47.300	 -0.410	 -0.260
       0:47.303	 -0.390	 -0.260
       0:47.306	 -0.395	 -0.265
       0:47.308	 -0.395	 -0.280
       0:47.311	 -0.400	 -0.285
       0:47.314	 -0.400	 -0.265
       0:47.317	 -0.390	 -0.260
       0:47.319	 -0.370	 -0.255
       0:47.322	 -0.370	 -0.250
       0:47.325	 -0.380	 -0.270
       0:47.328	 -0.380	 -0.260
       0:47.331	 -0.395	 -0.270
       0:47.333	 -0.385	 -0.260
       0:47.336	 -0.380	 -0.285
       0:47.339	 -0.400	 -0.305
       0:47.342	 -0.425	 -0.350
       0:47.344	 -0.460	 -0.380
       0:47.347	 -0.495	 -0.395
       0:47.350	 -0.515	 -0.405
       0:47.353	 -0.520	 -0.360
       0:47.356	 -0.560	 -0.285
       0:47.358	 -0.595	 -0.175
       0:47.361	 -0.565	 -0.070
       0:47.364	 -0.465	  0.020
       0:47.367	 -0.310	  0.095
       0:47.369	 -0.165	  0.185
       0:47.372	  0.030	  0.305
       0:47.375	  0.295	  0.405
       0:47.378	  0.550	  0.460
       0:47.381	  0.755	  0.385
       0:47.383	  0.860	  0.145
       0:47.386	  0.815	 -0.150
       0:47.389	  0.575	 -0.365
       0:47.392	  0.205	 -0.420
       0:47.394	 -0.180	 -0.380
       0:47.397	 -0.440	 -0.335
       0:47.400	 -0.525	 -0.310
       0:47.403	 -0.520	 -0.290
       0:47.406	 -0.475	 -0.275
       0:47.408	 -0.440	 -0.280
       0:47.411	 -0.430	 -0.300
       0:47.414	 -0.440	 -0.305
       0:47.417	 -0.430	 -0.295
       0:47.419	 -0.415	 -0.285
       0:47.422	 -0.405	 -0.290
       0:47.425	 -0.420	 -0.285
       0:47.428	 -0.425	 -0.300
       0:47.431	 -0.435	 -0.290
       0:47.433	 -0.425	 -0.280
       0:47.436	 -0.415	 -0.275
       0:47.439	 -0.415	 -0.275
       0:47.442	 -0.420	 -0.285
       0:47.444	 -0.420	 -0.285
       0:47.447	 -0.425	 -0.280
       0:47.450	 -0.415	 -0.265
       0:47.453	 -0.400	 -0.270
       0:47.456	 -0.410	 -0.270
       0:47.458	 -0.400	 -0.285
       0:47.461	 -0.420	 -0.290
       0:47.464	 -0.415	 -0.275
       0:47.467	 -0.415	 -0.275
       0:47.469	 -0.400	 -0.265
       0:47.472	 -0.410	 -0.255
       0:47.475	 -0.410	 -0.275
       0:47.478	 -0.425	 -0.290
       0:47.481	 -0.435	 -0.275
